,ID,year,month,location,no2,o3,co,so2,pm10,pm2.5,address,Y,pop_men<10s,pop_men10s,pop_men20s,pop_men30s,pop_men40s,pop_men50s,pop_men60s,pop_men>70s,pop_women<10s,pop_women10s,pop_women20s,pop_women30s,pop_women40s,pop_women50s,pop_women60s,pop_women>70s,x,y,height,road,tree,building,river,a_d_classification,car_sedan,car_van,car_twowheels,car_special,car_truck,gu
1028,1029,2020,12,시흥대로,0.042354839,0.012387097,0.677419355,0.004290323,49.90322581,29.29032258,서울 금천구 독산동 996-9 한양수자인아파트 앞,2,576.3621474,276.8844755,493.1853135,831.0529132,773.7348755,724.9551965,651.8034381,870.7170774,598.8387794,296.1745574,577.0584506,779.2093865,674.0198758,742.0505371,729.5409232,1279.71638,37.47496364,126.8986765,26,1,0,1,0,11180,71208,3874,11907,187,13126,금천구
1029,1030,2020,12,신촌로,0.046387097,0.009935484,0.770967742,0.003774194,45.77419355,29.5483871,서울 마포구 노고산동 57-62 (신촌역 7번 출구),2,875.03152,491.1718198,834.3434548,1050.510953,1121.309183,878.0442607,607.6445875,893.8066048,815.0010544,460.9305175,1275.773793,1265.977367,1170.600635,876.1878536,760.4534764,1526.207495,37.55517177,126.9361424,18,1,0,1,0,11140,103387,3758,17596,312,11932,마포구
1030,1031,2020,12,양천구,0.03616129,0.012709677,0.635483871,0.003903226,46.58064516,28.12903226,서울 양천구 중앙로52길 56 신정4동 문화센터,2,957.5868937,644.3542971,557.2971039,692.1355767,889.1429434,828.8763355,644.5827581,879.9191851,892.2210676,591.9112125,656.2037434,779.0030054,978.6041586,877.5536991,802.0535674,1385.417993,37.52597518,126.8566021,13,0,0,1,0,11150,131138,4740,21000,611,14960,양천구
1031,1032,2020,12,영등포구,0.033903226,0.012354839,0.664516129,0.003741935,38.70967742,27.25806452,서울 영등포구 당산로 123 영등포구청 (당산동3가),2,721.1742563,325.120021,616.091083,1201.888435,1009.363801,820.1849572,650.9735961,945.0432332,708.5730884,301.1758079,798.1996349,1144.398865,886.5776948,783.09005,755.96099,1369.024055,37.52596316,126.8963671,8,1,1,1,0,11190,120528,4813,17038,1220,19610,영등포구
1032,1033,2020,12,영등포로,0.042903226,0.010677419,0.709677419,0.004,44.58064516,26.12903226,서울 영등포구 영중로 37 (영등포시장사거리),2,721.1742563,325.120021,616.091083,1201.888435,1009.363801,820.1849572,650.9735961,945.0432332,708.5730884,301.1758079,798.1996349,1144.398865,886.5776948,783.09005,755.96099,1369.024055,37.51948008,126.9047117,9,1,0,1,0,11190,120528,4813,17038,1220,19610,영등포구
1033,1034,2020,12,올림픽공원,0.028066667,0.0152,0.789655172,0.0041,36.36666667,26.83333333,서울 송파구 올림픽로 424 (서울역사편찬원),2,1189.600449,620.8755701,691.8496857,1068.619123,1208.434743,974.5467679,801.2662502,1052.730128,1144.946747,604.4098805,849.1773594,1193.172075,1218.200109,1036.582273,1025.700405,1576.961504,37.5203397,127.1155179,17,1,0,1,0,11240,207911,6512,20813,510,30900,송파구
1034,1035,2020,12,용산구,0.028709677,0.011129032,0.54516129,0.003387097,47.90322581,23.41935484,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,2,457.6643431,226.8417484,480.4059881,697.7023776,727.2690552,591.7567008,440.3255778,621.4088659,454.4891212,224.1964069,548.9868284,756.2605891,664.259197,556.0384696,526.0353077,1060.924782,37.53485709,127.0002687,49,0,0,1,0,11030,69884,2280,16769,124,6707,용산구
1035,1036,2020,12,은평구,0.024677419,0.018032258,0.658064516,0.004,38.5483871,25.06451613,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),2,1089.283686,599.952031,764.17998,950.9052988,1120.337277,995.5043032,853.4435387,1320.159842,938.5922468,520.3269768,935.5978264,1096.33566,1165.516493,1120.6848,1088.31376,2258.021593,37.60987179,126.9343249,33,1,1,0,0,11120,114400,4739,21277,323,12736,은평구
1036,1037,2020,12,자연사박물관,0.029434783,0.017967742,0.85483871,0.004387097,39.58064516,28.87096774,서울 서대문구 연희로32길 51 (서대문자연사박물관),2,841.6724051,397.1372954,863.7358465,919.557821,989.0982177,878.5283735,703.2628576,1058.183059,874.8701237,424.5516652,1363.725104,1053.723226,965.1344382,919.3313611,864.0652606,1737.154123,37.57675199,126.9378582,75,0,0,1,0,11130,77943,3069,15132,293,8191,서대문구
1037,1038,2020,12,정릉로,0.045580645,0.010387097,0.674193548,0.003741935,43.90322581,27.61290323,서울 성북구 돈암동 8-164번지,2,839.6812985,467.5139748,797.9464361,672.7182705,788.9422782,770.5262579,617.998485,1022.758725,821.7026942,449.3543277,1083.773565,751.3859066,837.7080494,826.1858953,767.5230319,1713.580846,37.60352172,127.0259508,34,1,0,1,0,11080,104500,4760,26527,195,10814,성북구
1038,1039,2020,12,종로,0.030580645,0.01483871,0.596774194,0.003129032,42.29032258,25.58064516,서울 종로구 종로 169 (종묘주차장 앞),2,269.2935909,159.1276867,457.8554992,409.0440725,428.274651,450.7051932,378.5022512,556.0373243,253.2105861,151.3749524,531.6403264,399.3128537,410.245281,427.1686516,393.4941786,850.0915856,37.57091931,126.9965554,21,1,1,1,0,11010,41197,3726,13212,195,5149,종로구
1039,1040,2020,12,종로구,0.031419355,0.0167,0.661290323,0.003709677,44,27.87096774,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2,269.2935909,159.1276867,457.8554992,409.0440725,428.274651,450.7051932,378.5022512,556.0373243,253.2105861,151.3749524,531.6403264,399.3128537,410.245281,427.1686516,393.4941786,850.0915856,37.57206117,127.0050313,20,0,0,1,0,11010,41197,3726,13212,195,5149,종로구
1040,1041,2020,12,중구,0.033225806,0.015419355,0.612903226,0.003354839,48.74193548,29.12903226,서울 중구 덕수궁길 15 시청서소문별관 3동,2,252.7581153,112.3384546,380.8756239,561.5896295,539.1486445,444.3010026,356.6081265,503.9993226,247.9858927,106.9950723,494.489749,561.1347406,458.7379897,396.8688994,400.1140968,755.3752262,37.56455419,126.9756136,31,1,0,1,0,11020,40804,3244,14428,230,6848,중구
1041,1042,2020,12,중랑구,0.034225806,0.013096774,0.622580645,0.003774194,41.64516129,24.06451613,서울 중랑구 용마산로 369 건강가정지원센터,2,808.2360667,395.3811762,635.6467952,845.8671948,876.8540268,868.1401117,791.2813486,1156.918275,764.8466171,366.971004,783.2647067,908.5705552,840.7067438,972.1821962,957.1398696,1797.223489,37.58491272,127.0940363,37,1,0,1,0,11070,94090,4424,24749,476,15030,중랑구
1042,1043,2020,12,천호대로,0.041741935,0.010612903,0.725806452,0.003935484,52,29.74193548,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),2,1055.729341,593.001011,666.6686022,963.4918345,1134.017708,935.7301759,873.876821,1192.336409,929.4007214,507.9819065,792.1956912,1051.21259,1128.057531,1053.184166,1114.293617,1786.098332,37.53415608,127.1393358,20,1,0,1,0,11250,129754,4468,17170,357,15287,강동구
1043,1044,2020,12,청계천로,0.036741935,0.012935484,0.748387097,0.004645161,42.67741935,32.09677419,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),2,252.7581153,112.3384546,380.8756239,561.5896295,539.1486445,444.3010026,356.6081265,503.9993226,247.9858927,106.9950723,494.489749,561.1347406,458.7379897,396.8688994,400.1140968,755.3752262,37.56863811,126.9981855,19,1,0,1,0,11020,40804,3244,14428,230,6848,중구
1044,1045,2020,12,한강대로,0.033870968,0.013548387,0.690322581,0.003354839,46.80645161,22.48387097,서울 용산구 한강대로 405 (서울역 앞),2,457.6643431,226.8417484,480.4059881,697.7023776,727.2690552,591.7567008,440.3255778,621.4088659,454.4891212,224.1964069,548.9868284,756.2605891,664.259197,556.0384696,526.0353077,1060.924782,37.5548376,126.9717326,26,1,0,1,0,11030,69884,2280,16769,124,6707,용산구
1045,1046,2020,12,행주,0.02616129,0.020709677,0.816129032,0.002774194,40.41935484,29,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),2,"1,167","1,277","1,618","2,154","2,687","2,706","2,140","1,360","1,164","1,185","1,344","1,694","2,081","2,229","2,029","1,801",37.60908701,126.7863203,19,0,1,0,1,31230,0,0,0,0,0,고촌읍
1046,1047,2020,12,홍릉로,0.039741935,0.010548387,0.706451613,0.004290323,38.19354839,26.96774194,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),2,765.4417482,385.0646147,991.0003094,833.7852876,925.4734385,819.395923,716.8158376,1152.422413,718.2433896,363.0331878,1328.613404,856.7214525,832.7277426,842.1494673,847.2794558,1859.178189,37.58045291,127.0443683,14,0,0,1,0,11060,81843,3437,23995,203,12547,동대문구
1047,1048,2020,12,화랑로,0.038967742,0.008322581,0.638461538,0.00316129,47.56666667,27.56666667,서울 노원구 화랑로 429 태능입구역 8번 출구,2,1096.409578,734.2387377,970.1645937,812.3287491,1001.906042,1079.23752,883.7779319,1293.109757,1040.483928,674.5207542,1060.353587,915.0595438,1110.421938,1214.104269,1116.079985,2268.238485,37.6177942,127.0751588,19,1,0,1,0,11110,134343,5094,15139,378,12914,노원구
1048,1049,2021,1,강남대로,0.035709677,0.012096774,0.912903226,0.003935484,40.35483871,20.80645161,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),2,1030.002881,574.4421294,683.8905005,917.7302753,1230.429034,1019.287527,690.1335975,1031.742953,1039.729172,588.0685335,791.8825258,1020.948183,1267.62535,946.9134858,839.9068032,1577.051705,37.48182784,127.0359572,28,1,1,1,0,11220,158049,4556,12504,381,16368,서초구
1049,1050,2021,1,강동구,0.030709677,0.014612903,0.558064516,0.002935484,42.03225806,25.4516129,서울 강동구 구천면로 42길 59 천호1동 주민센터,2,1047.456708,590.9628919,689.7520363,972.2613932,1137.383817,950.9494571,879.3927885,1197.394462,912.160484,499.8345829,811.2248786,1058.41978,1131.574648,1053.355502,1112.734384,1780.906199,37.54500381,127.1368198,27,0,0,1,0,11250,130204,4491,17214,356,15301,강동구
1050,1051,2021,1,강변북로,0.031451613,0.013580645,0.667741935,0.003548387,38.96774194,23.83870968,서울 성동구 강변북로 257 한강사업본부 옆,2,661.6018983,278.7047586,717.9107254,824.2921245,808.3835586,663.5849203,544.2889962,757.576544,625.1860025,271.1237651,926.6676324,896.0449655,753.6226848,657.7891698,649.2689975,1216.816122,37.53896166,127.0416039,16,1,1,1,1,11040,91924,3455,19945,218,10621,성동구
1051,1052,2021,1,강북구,0.024677419,0.015225806,0.55483871,0.003677419,42.93548387,21.58064516,서울 강북구 삼양로 139길 49 우이동 주민센터,2,741.6798782,406.8156385,695.5270722,744.4661243,846.1909697,873.9419908,762.9392883,1406.15562,693.7286238,381.254632,917.0649712,718.6404333,822.2372506,986.5546593,976.9128901,2280.396788,37.64793425,127.0118697,43,0,1,1,0,11090,63170,3501,22321,180,8911,강북구
1052,1053,2021,1,강서구,0.032548387,0.015064516,0.503225806,0.004193548,40.93548387,21.77419355,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,2,1092.874464,498.4606008,654.372525,1201.290445,1151.865313,871.5929069,796.0481731,1190.222036,982.8563313,437.9379755,875.2208403,1270.60071,1088.348069,924.2646892,1008.205068,1808.715832,37.54466973,126.8351791,20,0,0,1,0,11160,176451,7006,19150,500,20970,강서구
1053,1054,2021,1,공항대로,0.036387097,0.013419355,0.616129032,0.003258065,42.64516129,20.58064516,서울 강서구 마곡동 727-1091 마곡역 중앙차로정류장 옆,2,1092.874464,498.4606008,654.372525,1201.290445,1151.865313,871.5929069,796.0481731,1190.222036,982.8563313,437.9379755,875.2208403,1270.60071,1088.348069,924.2646892,1008.205068,1808.715832,37.55964945,126.8287913,9,1,0,1,0,11160,176451,7006,19150,500,20970,강서구
1054,1055,2021,1,관악구,0.037129032,0.011935484,0.64516129,0.003483871,32.93548387,17.32258065,서울 관악구 신림동길 14 신림동 주민센터,2,595.8751263,295.7759989,973.340476,1368.431778,939.6520786,756.8840032,599.926172,1030.409978,589.9047935,286.3840123,1280.130711,1152.325431,819.397668,743.5103836,751.5392444,1465.972476,37.487396,126.9271139,20,0,0,1,0,11210,102771,4253,25157,297,11985,관악구
1055,1056,2021,1,관악산,0.010612903,0.034225806,0.270967742,0.003129032,31.66666667,12.88888889,과천시 자하동길 64 (관악산 중계소),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.44112664,126.9644471,588,0,1,0,0,31110,0,0,0,0,0,관악구
1056,1057,2021,1,광진구,0.025548387,0.011129032,0.632258065,0.002727273,34.51612903,21.09677419,서울 광진구 광나루로 571 구의 아리수정수센터,2,764.2706738,410.7166172,797.8473656,1035.031302,968.4810187,887.7620611,718.9019948,970.5451443,773.6456688,426.869934,1039.127128,1112.427866,968.5055103,943.5295957,872.8677047,1471.602607,37.54594731,127.0929507,40,0,1,1,0,11050,83141,3090,18657,287,12238,광진구
1057,1058,2021,1,구로구,0.031833333,0.014870968,0.474193548,0.004354839,39.6,20.6,서울 구로구 가마산로 27길 45 구로고등학교,2,906.6481406,401.8554529,656.6045813,1142.429697,1150.928087,950.9187118,812.1249069,1099.492958,929.1071105,404.6862123,823.8752589,1084.253402,972.6352372,911.9648865,941.8868953,1633.847755,37.49884008,126.8903092,10,0,0,1,0,11170,121723,5684,15891,421,17201,구로구
1058,1059,2021,1,금천구,0.032967742,0.015193548,0.616129032,0.003290323,39.48387097,22.41935484,서울 금천구 금하로21길 20 시흥5동 주민센터,2,564.6219555,270.2907206,502.1205194,823.3032781,769.7532977,729.7274832,657.3633452,873.9614729,587.9316868,289.9212819,580.36521,779.1386226,666.6407865,736.5582506,725.6626316,1282.515492,37.45233457,126.9080537,25,0,0,1,0,11180,71366,3915,11948,190,13155,금천구
1059,1060,2021,1,남산,0.023677419,0.018290323,0.693548387,0.003193548,32.32258065,18.4516129,서울 용산구 남산공원길 103 (서울타워 별관 2층),2,455.7358462,225.3796413,483.1399385,698.9922343,725.8148321,595.0508179,438.303544,618.3952306,448.5537593,220.5548698,539.4976556,750.0262458,670.5777496,560.351894,524.782927,1058.56706,37.5511821,126.9876498,260,0,1,0,0,11030,69889,2280,16687,126,6738,용산구
1060,1061,2021,1,노원구,0.029903226,0.016354839,0.670967742,0.003612903,41.09677419,25.09677419,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),2,1088.076003,728.8315788,936.9009027,818.6846934,1005.713863,1079.816263,891.2428708,1299.85479,1022.573166,662.7808238,1035.407895,919.5544771,1114.328129,1214.723197,1119.625315,2270.15702,37.65748313,127.0678641,30,0,0,1,0,11110,134478,5091,15090,379,12880,노원구
1061,1062,2021,1,도봉구,0.025096774,0.01783871,0.496774194,0.00216129,31.5483871,20.61290323,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,2,736.1776512,405.5445509,631.1304053,617.9795373,747.711488,735.6406304,742.5967562,1156.262179,669.4553535,370.4085329,703.1862581,673.255385,715.6027249,861.9371816,906.0167541,1806.747962,37.6542176,127.0290801,67,0,1,0,0,11100,81326,3457,14957,271,10713,도봉구
1062,1063,2021,1,도산대로,0.037612903,0.011225806,0.851612903,0.003677419,43.67741935,22.12903226,서울 강남구 도산대로 104 신사역2번출구 앞,2,1078.311102,693.9342151,746.4937831,1105.079805,1336.710785,1116.594666,679.4766427,1026.138347,980.7382053,622.54214,961.2999525,1187.845701,1368.888734,976.8588965,855.8831021,1554.405893,37.51607746,127.0203412,24,1,0,1,0,11230,215289,5397,18218,423,15612,강남구
1063,1064,2021,1,동대문구,0.034387097,0.014419355,0.643333333,0.003516129,34.41935484,21.38709677,서울 동대문구 천호대로13길 43 용두초등학교,2,779.7267014,392.3060841,918.0776525,827.6721226,932.7687512,826.3279456,720.555909,1153.464517,720.5251037,365.2079871,1227.51857,862.5718809,836.8244627,841.031897,840.2697583,1854.393349,37.57640498,127.028382,18,1,0,1,0,11060,81925,3425,23993,203,12520,동대문구
1064,1065,2021,1,동작구,0.034322581,0.014322581,0.558064516,0.003,39.73333333,23.09677419,서울 동작구 사당로16아길 6 사당4동 주민센터,2,873.7565757,416.2185733,858.2894628,1089.372379,1004.695563,847.4644991,717.1546798,1150.475285,843.46556,389.0945191,1113.231674,1091.020933,974.940832,926.5651538,946.0341056,1809.395612,37.48097575,126.9716337,26,0,0,1,0,11200,93737,2976,15323,361,8473,동작구
1065,1066,2021,1,동작대로,0.043516129,0.00983871,0.558064516,0.003580645,41.16129032,19.09677419,서울 동작구 사당2동 739 이수역 북단 버스중앙차로,2,873.7565757,416.2185733,858.2894628,1089.372379,1004.695563,847.4644991,717.1546798,1150.475285,843.46556,389.0945191,1113.231674,1091.020933,974.940832,926.5651538,946.0341056,1809.395612,37.48945977,126.9824745,12,1,0,1,0,11200,93737,2976,15323,361,8473,동작구
1066,1067,2021,1,마포구,0.035870968,0.01183871,0.616129032,0.003322581,33.23333333,20.58064516,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,2,871.5838183,487.749271,821.5955629,1049.070084,1116.310388,885.1130387,611.6422754,892.2267107,803.3966635,453.0691238,1229.259055,1257.721792,1166.095262,878.7971266,760.2736875,1523.236645,37.55558837,126.9055913,8,0,0,1,0,11140,103495,3707,17599,319,11921,마포구
1067,1068,2021,1,마포아트센터,0.033064516,0.016741935,0.731034483,0.004677419,37.67741935,20.19354839,서울 마포구 대흥로20길 28 (마포아트센터),2,871.5838183,487.749271,821.5955629,1049.070084,1116.310388,885.1130387,611.6422754,892.2267107,803.3966635,453.0691238,1229.259055,1257.721792,1166.095262,878.7971266,760.2736875,1523.236645,37.54990609,126.9455338,17,1,0,1,0,11140,103495,3707,17599,319,11921,마포구
1068,1069,2021,1,서대문구,0.026580645,0.016322581,0.670967742,0.005548387,31.85714286,20.38709677,서울 서대문구 세검정로4길 32 (홍제3동 주민센터),2,837.897568,396.0105334,844.443277,919.0028187,990.5940507,877.9604972,709.083659,1050.56532,865.7748919,418.8502203,1282.612334,1058.674961,962.6564304,923.6131212,866.4694463,1738.031297,37.59376657,126.9496911,44,0,0,1,0,11130,78040,3052,15158,292,8185,서대문구
1069,1070,2021,1,서울숲,0.031064516,0.016333333,0.429032258,0.003580645,40.06451613,21.38709677,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),2,661.6018983,278.7047586,717.9107254,824.2921245,808.3835586,663.5849203,544.2889962,757.576544,625.1860025,271.1237651,926.6676324,896.0449655,753.6226848,657.7891698,649.2689975,1216.816122,37.54307015,127.0417991,12,0,1,0,0,11040,91924,3455,19945,218,10621,성동구
1070,1071,2021,1,서초구,0.032677419,0.014806452,0.435483871,0.003677419,40.12903226,21.16129032,서울 서초구 신반포로15길 16 반포 2동 주민센터,2,1030.002881,574.4421294,683.8905005,917.7302753,1230.429034,1019.287527,690.1335975,1031.742953,1039.729172,588.0685335,791.8825258,1020.948183,1267.62535,946.9134858,839.9068032,1577.051705,37.50458542,126.9944717,10,0,0,1,0,11220,158049,4556,12504,381,16368,서초구
