,ID,year,month,location,no2,o3,co,so2,pm10,pm2.5,address,Y,pop_men<10s,pop_men10s,pop_men20s,pop_men30s,pop_men40s,pop_men50s,pop_men60s,pop_men>70s,pop_women<10s,pop_women10s,pop_women20s,pop_women30s,pop_women40s,pop_women50s,pop_women60s,pop_women>70s,x,y,height,road,tree,building,river,car_sedan,car_van,car_twowheels,car_special,car_truck,gu,tax,rain_count,total_rain
903,904,2020,9,영등포구,0.018566667,0.026666667,0.46,0.002866667,19.7,11.23333333,서울 영등포구 당산로 123 영등포구청 (당산동3가),1,729.61 ,327.67 ,648.14 ,1215.98 ,1006.72 ,836.19 ,668.76 ,944.98 ,718.22 ,305.00 ,845.56 ,1151.41 ,887.10 ,788.39 ,780.23 ,1374.99 ,37.52596316,126.8963671,8,1,1,1,0,118872,4871,16699,1221,19643,영등포구,1763015,20,315.5
904,905,2020,9,영등포로,0.030966667,0.022,0.513333333,0.003166667,20.76666667,12.03333333,서울 영등포구 영중로 37 (영등포시장사거리),2,729.61 ,327.67 ,648.14 ,1215.98 ,1006.72 ,836.19 ,668.76 ,944.98 ,718.22 ,305.00 ,845.56 ,1151.41 ,887.10 ,788.39 ,780.23 ,1374.99 ,37.51948008,126.9047117,9,1,0,1,0,118872,4871,16699,1221,19643,영등포구,1763015,20,315.5
905,906,2020,9,올림픽공원,0.0121,0.023733333,0.23,0.003866667,18.1,9.933333333,서울 송파구 올림픽로 424 (서울역사편찬원),1,1162.13 ,607.17 ,710.20 ,1076.04 ,1213.34 ,979.01 ,800.93 ,1036.73 ,1138.22 ,602.24 ,894.12 ,1219.74 ,1215.94 ,1039.86 ,1026.87 ,1537.08 ,37.5203397,127.1155179,17,1,0,1,0,207791,6585,21148,496,30732,송파구,1679802,23,304
906,907,2020,9,용산구,0.0123,0.020833333,0.366666667,0.003033333,20.06666667,11.26666667,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,1,462.79 ,229.48 ,496.09 ,703.55 ,713.25 ,593.29 ,444.76 ,631.06 ,474.01 ,232.79 ,581.12 ,763.90 ,663.52 ,546.49 ,525.35 ,1063.56 ,37.53485709,127.0002687,49,0,0,1,0,68732,2337,16637,121,6764,용산구,1065879,16,271.5
907,908,2020,9,은평구,0.010758621,0.03,0.331034483,0.0029,17.3,8.733333333,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),1,1098.34 ,606.32 ,777.42 ,946.89 ,1126.84 ,1007.05 ,849.46 ,1333.59 ,962.60 ,534.63 ,979.38 ,1099.73 ,1180.24 ,1135.89 ,1099.36 ,2259.80 ,37.60987179,126.9343249,33,1,1,0,0,114112,4816,21240,306,12846,은평구,494541,29,462.5
908,909,2020,9,자연사박물관,0.0139,0.020538462,0.24,0.00575,18.8,10.4,서울 서대문구 연희로32길 51 (서대문자연사박물관),1,858.16 ,408.40 ,892.43 ,918.94 ,966.54 ,856.73 ,693.54 ,1054.52 ,845.19 ,412.23 ,1412.11 ,1046.92 ,953.61 ,906.95 ,864.06 ,1752.68 ,37.57675199,126.9378582,75,0,0,1,0,77548,3125,15100,291,8259,서대문구,484284,9,167
909,910,2020,9,종로,0.0223,0.023133333,0.423333333,0.0031,24.93333333,10.83333333,서울 종로구 종로 169 (종묘주차장 앞),1,268.15 ,158.89 ,486.37 ,432.23 ,431.05 ,461.34 ,379.88 ,562.59 ,253.90 ,151.28 ,556.28 ,412.75 ,410.96 ,427.33 ,398.37 ,855.06 ,37.57091931,126.9965554,21,1,1,1,0,41054,3778,13235,189,5157,종로구,1038141,19,325
910,911,2020,9,종로구,0.0175,0.030733333,0.396666667,0.0031,20.3,11.56666667,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2,268.15 ,158.89 ,486.37 ,432.23 ,431.05 ,461.34 ,379.88 ,562.59 ,253.90 ,151.28 ,556.28 ,412.75 ,410.96 ,427.33 ,398.37 ,855.06 ,37.57206117,127.0050313,20,0,0,1,0,41054,3778,13235,189,5157,종로구,1038141,19,325
911,912,2020,9,중구,0.019074074,0.029481481,0.4,0.002518519,20.4,12.36666667,서울 중구 덕수궁길 15 시청서소문별관 3동,1,256.31 ,112.74 ,414.74 ,579.66 ,548.38 ,461.00 ,366.20 ,507.50 ,238.14 ,102.68 ,511.07 ,569.97 ,476.62 ,414.28 ,410.22 ,757.64 ,37.56455419,126.9756136,31,1,0,1,0,40790,3246,14608,236,6883,중구,1714650,18,309.5
912,913,2020,9,중랑구,0.013733333,0.028133333,0.373333333,0.0024,18.53333333,10.6,서울 중랑구 용마산로 369 건강가정지원센터,1,802.40 ,393.55 ,654.28 ,833.52 ,874.58 ,873.11 ,782.52 ,1148.57 ,774.32 ,371.82 ,805.69 ,919.19 ,837.71 ,970.14 ,958.72 ,1796.37 ,37.58491272,127.0940363,37,1,0,1,0,93828,4481,24604,464,15095,중랑구,386616,18,326.5
913,914,2020,9,천호대로,0.0269,0.022233333,0.466666667,0.0026,22.83333333,11.16666667,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),1,1058.93 ,591.97 ,690.90 ,970.18 ,1138.70 ,939.50 ,888.22 ,1191.41 ,949.76 ,511.95 ,823.25 ,1061.83 ,1127.85 ,1057.95 ,1115.60 ,1804.14 ,37.53415608,127.1393358,20,1,0,1,0,128526,4514,17123,339,15335,강동구,940722,22,318.5
914,915,2020,9,한강대로,0.0232,0.020933333,0.493333333,0.003333333,25.46666667,11.7,서울 용산구 한강대로 405 (서울역 앞),1,462.79 ,229.48 ,496.09 ,703.55 ,713.25 ,593.29 ,444.76 ,631.06 ,474.01 ,232.79 ,581.12 ,763.90 ,663.52 ,546.49 ,525.35 ,1063.56 ,37.5548376,126.9717326,26,1,0,1,0,68732,2337,16637,121,6764,용산구,1065879,16,271.5
915,916,2020,9,행주,0.0237,0.016766667,0.83,0.004233333,22.63333333,11.23333333,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),1,1154.00 ,1262.00 ,1613.00 ,2132.00 ,2654.00 ,2666.00 ,2105.00 ,1353.00 ,1160.00 ,1163.00 ,1340.00 ,1681.00 ,2058.00 ,2205.00 ,1987.00 ,1784.00 ,37.60908701,126.7863203,19,0,1,0,1,0,0,0,0,0,고촌읍,,,
916,917,2020,9,홍릉로,0.023366667,0.0234,0.396666667,0.003,19.96666667,10.76666667,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),1,778.11 ,391.28 ,1012.33 ,832.41 ,932.74 ,819.59 ,717.89 ,1156.66 ,718.55 ,364.13 ,1353.60 ,858.24 ,840.32 ,847.94 ,850.63 ,1886.52 ,37.58045291,127.0443683,14,0,0,1,0,81809,3470,23978,202,12615,동대문구,481487,20,297.5
917,918,2020,10,강남구,0.024290323,0.02116129,0.5,0.003129032,28.93548387,16.64516129,서울 강남구 학동로 426 강남구청 별관 1동,2,1034.93 ,677.07 ,797.35 ,1141.38 ,1362.21 ,1124.19 ,688.48 ,1030.56 ,962.45 ,615.71 ,1011.55 ,1231.46 ,1356.80 ,974.81 ,854.29 ,1562.52 ,37.51796816,127.0470598,29,1,0,1,0,214319,5501,18071,414,15771,강남구,3854409,0,0
918,919,2020,10,강남대로,0.033806452,0.013129032,0.796774194,0.003709677,35.41935484,19,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),2,1008.12 ,559.82 ,743.03 ,948.83 ,1213.58 ,1010.44 ,693.44 ,1035.19 ,1038.35 ,591.16 ,846.46 ,1039.19 ,1253.97 ,943.97 ,831.54 ,1583.56 ,37.48182784,127.0359572,28,1,1,1,0,159064,4614,12519,375,16543,서초구,2263294,0,0
919,920,2020,10,강동구,0.025612903,0.017806452,0.490322581,0.002548387,35.90322581,19.48387097,서울 강동구 구천면로 42길 59 천호1동 주민센터,2,1058.20 ,590.73 ,683.70 ,960.20 ,1124.02 ,927.69 ,872.93 ,1186.44 ,935.60 ,505.34 ,804.63 ,1044.24 ,1110.96 ,1040.04 ,1102.38 ,1791.27 ,37.54500381,127.1368198,27,0,0,1,0,129035,4504,17145,340,15358,강동구,940722,0,0
920,921,2020,10,강변북로,0.029225806,0.018967742,0.609677419,0.004258065,32.74193548,17.96774194,서울 성동구 강변북로 257 한강사업본부 옆,2,659.72 ,279.17 ,826.44 ,824.19 ,779.49 ,663.43 ,544.63 ,742.33 ,610.71 ,265.49 ,1028.31 ,883.88 ,731.92 ,652.79 ,644.70 ,1212.09 ,37.53896166,127.0416039,16,1,1,1,1,90952,3491,20077,215,10570,성동구,793217,0,0
921,922,2020,10,강북구,0.015580645,0.024935484,0.45483871,0.003129032,35.29032258,17.19354839,서울 강북구 삼양로 139길 49 우이동 주민센터,2,743.04 ,408.17 ,709.22 ,745.57 ,846.09 ,872.12 ,767.51 ,1404.47 ,703.98 ,387.51 ,984.24 ,729.51 ,843.09 ,987.48 ,973.87 ,2289.55 ,37.64793425,127.0118697,43,0,1,1,0,63277,3575,22254,179,8956,강북구,279039,0,0
922,923,2020,10,강서구,0.025580645,0.023193548,0.532258065,0.005129032,35.83870968,17.93548387,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,2,1096.01 ,499.04 ,678.24 ,1172.64 ,1134.43 ,865.94 ,782.82 ,1173.95 ,991.73 ,441.94 ,892.69 ,1237.89 ,1097.80 ,915.61 ,1011.55 ,1790.10 ,37.54466973,126.8351791,20,0,0,1,0,176026,7125,19221,478,20951,강서구,961293,0,0
923,924,2020,10,관악구,0.031193548,0.021774194,0.551612903,0.003258065,33.32258065,16.80645161,서울 관악구 신림동길 14 신림동 주민센터,2,622.32 ,308.59 ,1005.52 ,1344.20 ,940.74 ,745.87 ,592.60 ,1009.18 ,602.02 ,292.58 ,1320.64 ,1147.10 ,813.43 ,745.03 ,759.06 ,1456.82 ,37.487396,126.9271139,20,0,0,1,0,103103,4312,25153,285,12087,관악구,468992,0,0
924,925,2020,10,관악산,0.011653846,0.043192308,0.484615385,0.00344,27.69230769,11.53846154,과천시 자하동길 64 (관악산 중계소),2,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,37.44112664,126.9644471,588,0,1,0,0,0,0,0,0,0,관악구,468992,0,0
925,926,2020,10,금천구,0.025967742,0.018290323,0.483870968,0.002612903,32.58064516,19.70967742,서울 금천구 금하로21길 20 시흥5동 주민센터,2,579.22 ,279.97 ,479.18 ,814.72 ,757.67 ,700.51 ,649.83 ,862.13 ,601.11 ,297.90 ,576.33 ,755.78 ,669.51 ,735.37 ,725.34 ,1289.56 ,37.45233457,126.9080537,25,0,0,1,0,71100,3927,11905,175,13153,금천구,508376,0,0
926,927,2020,10,남산,0.013538462,0.033461538,0.292307692,0.002615385,18.07692308,8.923076923,서울 용산구 남산공원길 103 (서울타워 별관 2층),2,460.11 ,227.30 ,495.86 ,712.04 ,721.84 ,592.30 ,442.75 ,626.88 ,455.14 ,224.73 ,590.29 ,763.01 ,657.03 ,545.31 ,518.89 ,1056.53 ,37.5511821,126.9876498,260,0,1,0,0,69212,2314,16653,123,6760,용산구,1065879,0,0
927,928,2020,10,노원구,0.024387097,0.022870968,0.509677419,0.003258065,33.06451613,17.03225806,서울 노원구 상계로 118 상계2동 주민센터 (23길 17 노원구 원터행복발전소),2,1100.06 ,733.00 ,1000.32 ,815.72 ,1000.29 ,1085.61 ,882.11 ,1292.32 ,1032.09 ,671.59 ,1110.38 ,903.83 ,1101.93 ,1200.83 ,1124.02 ,2270.63 ,37.65748313,127.0678641,30,0,0,1,0,134018,5178,15206,375,12996,노원구,459240,4,146
928,929,2020,10,도봉구,0.018193548,0.02283871,0.370967742,0.003129032,26.90322581,16.22580645,서울 도봉구 시루봉로2길 34 쌍문동청소년문화의집,2,725.79 ,401.58 ,648.87 ,621.74 ,732.49 ,734.93 ,726.98 ,1149.24 ,670.95 ,372.00 ,722.94 ,677.86 ,716.60 ,854.18 ,905.26 ,1779.93 ,37.6542176,127.0290801,67,0,1,0,0,81622,3483,14977,269,10727,도봉구,286797,0,0
929,930,2020,10,도산대로,0.030580645,0.015870968,0.874193548,0.003741935,41.06451613,16.51612903,서울 강남구 도산대로 104 신사역2번출구 앞,2,1034.93 ,677.07 ,797.35 ,1141.38 ,1362.21 ,1124.19 ,688.48 ,1030.56 ,962.45 ,615.71 ,1011.55 ,1231.46 ,1356.80 ,974.81 ,854.29 ,1562.52 ,37.51607746,127.0203412,24,1,0,1,0,214319,5501,18071,414,15771,강남구,3854409,0,0
930,931,2020,10,동작구,0.026709677,0.024741935,0.441935484,0.003193548,37.83870968,18.64516129,서울 동작구 사당로16아길 6 사당4동 주민센터,2,883.49 ,418.70 ,891.56 ,1064.29 ,985.23 ,836.79 ,710.21 ,1135.48 ,862.30 ,394.50 ,1165.40 ,1072.59 ,964.53 ,916.74 ,932.39 ,1813.17 ,37.48097575,126.9716337,26,0,0,1,0,93780,3008,15481,363,8535,동작구,555482,0,0
931,932,2020,10,마포구,0.027967742,0.019935484,0.519354839,0.00283871,31.83870968,17.77419355,서울 마포구 포은로 6길 10 망원1동주민센터 옥상,2,870.87 ,490.22 ,974.47 ,1103.17 ,1146.39 ,886.01 ,628.75 ,900.81 ,825.14 ,467.00 ,1422.93 ,1292.44 ,1177.92 ,886.81 ,769.23 ,1539.95 ,37.55558837,126.9055913,8,0,0,1,0,103123,3787,17641,307,11973,마포구,940644,0,0
932,933,2020,10,마포아트센터,0.01475,0.034916667,0.225,0.00275,20.58333333,9.416666667,서울 마포구 대흥로20길 28 (마포아트센터),2,870.87 ,490.22 ,974.47 ,1103.17 ,1146.39 ,886.01 ,628.75 ,900.81 ,825.14 ,467.00 ,1422.93 ,1292.44 ,1177.92 ,886.81 ,769.23 ,1539.95 ,37.54990609,126.9455338,17,1,0,1,0,103123,3787,17641,307,11973,마포구,940644,0,0
933,934,2020,10,북한산,0.008774194,0.031903226,0.348387097,0.002,26.41935484,16.67741935,서울 강북구 삼양로 181길 387 (우이령 전경대 위),2,743.04 ,408.17 ,709.22 ,745.57 ,846.09 ,872.12 ,767.51 ,1404.47 ,703.98 ,387.51 ,984.24 ,729.51 ,843.09 ,987.48 ,973.87 ,2289.55 ,37.67901408,127.002294,114,0,1,0,0,63277,3575,22254,179,8956,강북구,279039,0,0
934,935,2020,10,서대문구,0.01916129,0.023709677,0.503225806,0.003419355,28.41935484,17.25806452,서울 서대문구 세검정로4길 32 (홍제3동 주민센터),2,857.86 ,405.59 ,905.44 ,909.25 ,967.51 ,860.53 ,699.82 ,1049.50 ,851.62 ,413.48 ,1419.79 ,1043.01 ,953.07 ,902.96 ,857.40 ,1737.88 ,37.59376657,126.9496911,44,0,0,1,0,77665,3125,15107,290,8255,서대문구,484284,0,0
935,936,2020,10,서울숲,0.012692308,0.016,0.353846154,0.003,20.46153846,8.615384615,서울 성동구 뚝섬로 273 (서울숲 방문자센터 옆),1,659.72 ,279.17 ,826.44 ,824.19 ,779.49 ,663.43 ,544.63 ,742.33 ,610.71 ,265.49 ,1028.31 ,883.88 ,731.92 ,652.79 ,644.70 ,1212.09 ,37.54307015,127.0417991,12,0,1,0,0,90952,3491,20077,215,10570,성동구,793217,0,0
936,937,2020,10,서초구,0.030741935,0.022258065,0.467741935,0.00316129,36.67741935,14.90322581,서울 서초구 신반포로15길 16 반포 2동 주민센터,2,1008.12 ,559.82 ,743.03 ,948.83 ,1213.58 ,1010.44 ,693.44 ,1035.19 ,1038.35 ,591.16 ,846.46 ,1039.19 ,1253.97 ,943.97 ,831.54 ,1583.56 ,37.50458542,126.9944717,10,0,0,1,0,159064,4614,12519,375,16543,서초구,2263294,0,0
937,938,2020,10,세곡,0.0174,0.0204,0.54,0.0032,24.2,12.2,서울 강남구 밤고개로 337 (세곡사거리),1,1034.93 ,677.07 ,797.35 ,1141.38 ,1362.21 ,1124.19 ,688.48 ,1030.56 ,962.45 ,615.71 ,1011.55 ,1231.46 ,1356.80 ,974.81 ,854.29 ,1562.52 ,37.46408289,127.1090843,23,1,0,0,0,214319,5501,18071,414,15771,강남구,3854409,0,0
938,939,2020,10,송파구,0.030193548,0.016935484,0.516129032,0.003419355,31.19354839,18.22580645,서울 송파구 백제고분로 236 삼전동 주민센터 (삼전동),2,1161.69 ,606.33 ,704.79 ,1058.74 ,1189.73 ,969.58 ,795.50 ,1034.46 ,1135.26 ,600.79 ,871.79 ,1188.88 ,1193.30 ,1025.72 ,1017.12 ,1531.05 ,37.50272901,127.0925211,14,1,0,1,0,207693,6557,21038,499,30989,송파구,1679802,0,0
939,940,2020,10,시흥대로,0.043129032,0.015709677,0.696774194,0.004096774,38.29032258,20.5483871,서울 금천구 독산동 996-9 한양수자인아파트 앞,2,579.22 ,279.97 ,479.18 ,814.72 ,757.67 ,700.51 ,649.83 ,862.13 ,601.11 ,297.90 ,576.33 ,755.78 ,669.51 ,735.37 ,725.34 ,1289.56 ,37.47496364,126.8986765,26,1,0,1,0,71100,3927,11905,175,13153,금천구,508376,0,0
940,941,2020,10,신촌로,0.03716129,0.016354839,0.638709677,0.003580645,39.70967742,21.25806452,서울 마포구 노고산동 57-62 (신촌역 7번 출구),2,870.87 ,490.22 ,974.47 ,1103.17 ,1146.39 ,886.01 ,628.75 ,900.81 ,825.14 ,467.00 ,1422.93 ,1292.44 ,1177.92 ,886.81 ,769.23 ,1539.95 ,37.55517177,126.9361424,18,1,0,1,0,103123,3787,17641,307,11973,마포구,940644,0,0
941,942,2020,10,양천구,0.028064516,0.022096774,0.519354839,0.003451613,35.93548387,18.61290323,서울 양천구 중앙로52길 56 신정4동 문화센터,2,943.40 ,632.91 ,553.23 ,676.77 ,890.58 ,817.95 ,640.25 ,870.45 ,884.16 ,583.15 ,658.27 ,771.33 ,951.06 ,867.61 ,799.31 ,1388.51 ,37.52597518,126.8566021,13,0,0,1,0,131157,4813,20577,611,15013,양천구,647109,0,0
942,943,2020,10,영등포구,0.026612903,0.020645161,0.509677419,0.003258065,32.67741935,18.16129032,서울 영등포구 당산로 123 영등포구청 (당산동3가),2,727.56 ,327.15 ,656.71 ,1205.54 ,1011.04 ,835.50 ,662.85 ,947.79 ,711.39 ,301.87 ,841.42 ,1143.23 ,882.61 ,787.64 ,769.22 ,1368.36 ,37.52596316,126.8963671,8,1,1,1,0,119295,4859,16699,1218,19660,영등포구,1763015,0,0
943,944,2020,10,영등포로,0.035032258,0.016741935,0.629032258,0.003774194,37.19354839,18.90322581,서울 영등포구 영중로 37 (영등포시장사거리),2,727.56 ,327.15 ,656.71 ,1205.54 ,1011.04 ,835.50 ,662.85 ,947.79 ,711.39 ,301.87 ,841.42 ,1143.23 ,882.61 ,787.64 ,769.22 ,1368.36 ,37.51948008,126.9047117,9,1,0,1,0,119295,4859,16699,1218,19660,영등포구,1763015,0,0
944,945,2020,10,올림픽공원,0.012,0.020625,0.2875,0.0035,20.75,10.875,서울 송파구 올림픽로 424 (서울역사편찬원),1,1161.69 ,606.33 ,704.79 ,1058.74 ,1189.73 ,969.58 ,795.50 ,1034.46 ,1135.26 ,600.79 ,871.79 ,1188.88 ,1193.30 ,1025.72 ,1017.12 ,1531.05 ,37.5203397,127.1155179,17,1,0,1,0,207693,6557,21038,499,30989,송파구,1679802,0,0
945,946,2020,10,용산구,0.018193548,0.016806452,0.438709677,0.003677419,32.77419355,16.74193548,서울 용산구 이태원로 224-19 (한남동) 한남로 복합문화센터,2,460.11 ,227.30 ,495.86 ,712.04 ,721.84 ,592.30 ,442.75 ,626.88 ,455.14 ,224.73 ,590.29 ,763.01 ,657.03 ,545.31 ,518.89 ,1056.53 ,37.53485709,127.0002687,49,0,0,1,0,69212,2314,16653,123,6760,용산구,1065879,0,0
946,947,2020,10,은평구,0.018483871,0.025677419,0.477419355,0.003225806,31,14.4516129,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),2,1098.71 ,606.54 ,773.61 ,932.10 ,1117.48 ,994.02 ,846.40 ,1320.68 ,954.03 ,529.93 ,950.46 ,1081.68 ,1163.63 ,1113.66 ,1088.61 ,2252.46 ,37.60987179,126.9343249,33,1,1,0,0,114235,4791,21328,317,12854,은평구,494541,1,0.5
947,948,2020,10,자연사박물관,0.013083333,0.025916667,0.283333333,0.00575,20.83333333,11.58333333,서울 서대문구 연희로32길 51 (서대문자연사박물관),1,857.86 ,405.59 ,905.44 ,909.25 ,967.51 ,860.53 ,699.82 ,1049.50 ,851.62 ,413.48 ,1419.79 ,1043.01 ,953.07 ,902.96 ,857.40 ,1737.88 ,37.57675199,126.9378582,75,0,0,1,0,77665,3125,15107,290,8255,서대문구,484284,0,0
948,949,2020,10,종로,0.023548387,0.021129032,0.493548387,0.003419355,36.58064516,18.87096774,서울 종로구 종로 169 (종묘주차장 앞),2,268.96 ,157.74 ,506.57 ,454.26 ,449.52 ,470.02 ,384.80 ,559.44 ,255.50 ,152.49 ,577.97 ,418.45 ,414.87 ,429.87 ,401.89 ,853.86 ,37.57091931,126.9965554,21,1,1,1,0,41042,3756,13242,189,5171,종로구,1038141,0,0
949,950,2020,10,종로구,0.025533333,0.023266667,0.52,0.003666667,35.03333333,17.9,"서울 종로구 종로35가길 19 종로5,6가 동 주민센터",2,268.96 ,157.74 ,506.57 ,454.26 ,449.52 ,470.02 ,384.80 ,559.44 ,255.50 ,152.49 ,577.97 ,418.45 ,414.87 ,429.87 ,401.89 ,853.86 ,37.57206117,127.0050313,20,0,0,1,0,41042,3756,13242,189,5171,종로구,1038141,0,0
950,951,2020,10,중구,0.024870968,0.023354839,0.474193548,0.002774194,39.87096774,19.22580645,서울 중구 덕수궁길 15 시청서소문별관 3동,2,255.79 ,112.68 ,415.50 ,578.50 ,550.37 ,454.33 ,363.26 ,505.66 ,242.71 ,104.89 ,510.73 ,568.34 ,472.98 ,412.16 ,410.24 ,758.40 ,37.56455419,126.9756136,31,1,0,1,0,40749,3228,14581,235,6868,중구,1714650,1,0.5
951,952,2020,10,중랑구,0.021741935,0.022548387,0.470967742,0.002903226,32.25806452,16.90322581,서울 중랑구 용마산로 369 건강가정지원센터,2,800.41 ,392.17 ,643.79 ,820.37 ,867.41 ,864.33 ,775.77 ,1145.14 ,771.51 ,370.01 ,781.28 ,904.71 ,829.62 ,957.54 ,947.37 ,1779.52 ,37.58491272,127.0940363,37,1,0,1,0,93939,4469,24676,465,15079,중랑구,386616,0,0
952,953,2020,10,천호대로,0.034903226,0.016322581,0.583870968,0.003064516,41.06451613,19.32258065,서울 강동구 천호대로 1151 길동사거리 강동성모요양병원 앞),2,1058.20 ,590.73 ,683.70 ,960.20 ,1124.02 ,927.69 ,872.93 ,1186.44 ,935.60 ,505.34 ,804.63 ,1044.24 ,1110.96 ,1040.04 ,1102.38 ,1791.27 ,37.53415608,127.1393358,20,1,0,1,0,129035,4504,17145,340,15358,강동구,940722,0,0
953,954,2020,10,청계천로,0.028129032,0.019451613,0.65483871,0.004,40.41935484,25.06451613,서울 중구 청계천로 184 (청계천4가사거리 남강빌딩 앞),2,255.79 ,112.68 ,415.50 ,578.50 ,550.37 ,454.33 ,363.26 ,505.66 ,242.71 ,104.89 ,510.73 ,568.34 ,472.98 ,412.16 ,410.24 ,758.40 ,37.56863811,126.9981855,19,1,0,1,0,40749,3228,14581,235,6868,중구,1714650,1,0.5
954,955,2020,10,한강대로,0.030548387,0.018322581,0.590322581,0.003516129,39.03225806,16.29032258,서울 용산구 한강대로 405 (서울역 앞),2,460.11 ,227.30 ,495.86 ,712.04 ,721.84 ,592.30 ,442.75 ,626.88 ,455.14 ,224.73 ,590.29 ,763.01 ,657.03 ,545.31 ,518.89 ,1056.53 ,37.5548376,126.9717326,26,1,0,1,0,69212,2314,16653,123,6760,용산구,1065879,0,0
955,956,2020,10,행주,0.0164,0.0204,1,0.005,26.2,12.8,김포시 고촌읍 은행영사정로 197 (신곡수중보 관리사무소),1,1178.00 ,1271.00 ,1608.00 ,2125.00 ,2672.00 ,2682.00 ,2116.00 ,1363.00 ,1163.00 ,1173.00 ,1337.00 ,1694.00 ,2060.00 ,2224.00 ,2002.00 ,1792.00 ,37.60908701,126.7863203,19,0,1,0,1,0,0,0,0,0,고촌읍,,,
956,957,2020,10,홍릉로,0.031709677,0.018290323,0.525806452,0.003225806,32.51612903,17.06451613,서울 동대문구 홍릉로 1 (청량리전철역 사거리 SC제일은행 앞),2,778.94 ,392.16 ,1017.75 ,824.82 ,923.62 ,819.36 ,710.55 ,1152.38 ,710.59 ,360.28 ,1357.64 ,847.10 ,828.71 ,840.22 ,836.33 ,1871.54 ,37.58045291,127.0443683,14,0,0,1,0,81865,3479,24001,205,12600,동대문구,481487,0,0
957,958,2020,11,강남구,0.0308,0.0148,0.553333333,0.003566667,35.9,23.36666667,서울 강남구 학동로 426 강남구청 별관 1동,2,1058.30 ,689.49 ,801.42 ,1163.11 ,1384.22 ,1140.32 ,692.60 ,1039.09 ,979.13 ,624.67 ,1012.73 ,1251.46 ,1378.02 ,986.57 ,871.71 ,1576.85 ,37.51796816,127.0470598,29,1,0,1,0,214563,5456,18092,421,15772,강남구,3854409,13,239
958,959,2020,11,강남대로,0.036466667,0.010266667,0.866666667,0.004133333,43.53333333,24.06666667,서울 서초구 강남대로 201 서초구민회관 앞 중앙차로 (양재동),2,1025.96 ,571.83 ,740.06 ,960.03 ,1235.82 ,1025.16 ,694.12 ,1035.68 ,1039.38 ,591.44 ,840.76 ,1049.54 ,1272.50 ,954.97 ,836.10 ,1584.66 ,37.48182784,127.0359572,28,1,1,1,0,159421,4593,12514,374,16443,서초구,2263294,6,167
959,960,2020,11,강동구,0.0317,0.014233333,0.516666667,0.002933333,45.03333333,27.03333333,서울 강동구 구천면로 42길 59 천호1동 주민센터,2,1064.21 ,599.25 ,677.06 ,958.88 ,1126.63 ,929.16 ,867.32 ,1189.79 ,934.78 ,510.35 ,786.53 ,1044.42 ,1120.44 ,1045.02 ,1109.62 ,1790.58 ,37.54500381,127.1368198,27,0,0,1,0,129390,4473,17119,346,15340,강동구,940722,11,153.5
960,961,2020,11,강변북로,0.0343,0.011833333,0.64,0.004733333,42.53333333,26.76666667,서울 성동구 강변북로 257 한강사업본부 옆,2,662.50 ,280.42 ,824.27 ,833.23 ,793.30 ,663.10 ,546.68 ,746.68 ,619.51 ,269.64 ,1037.87 ,894.49 ,739.44 ,656.10 ,648.98 ,1208.73 ,37.53896166,127.0416039,16,1,1,1,1,91135,3486,20013,215,10567,성동구,793217,12,169.5
961,962,2020,11,강북구,0.020933333,0.017466667,0.493333333,0.003166667,45.1,23.03333333,서울 강북구 삼양로 139길 49 우이동 주민센터,2,743.28 ,408.38 ,709.37 ,741.98 ,843.02 ,867.48 ,763.34 ,1401.77 ,698.72 ,384.28 ,965.73 ,722.97 ,833.53 ,985.92 ,978.98 ,2288.78 ,37.64793425,127.0118697,43,0,1,1,0,63214,3548,22294,177,8949,강북구,279039,5,103.5
962,963,2020,11,강서구,0.030966667,0.015133333,0.63,0.004347826,46.53333333,24.76666667,서울 강서구 강서로 45 다길 71 화곡3동 푸른들청소년도서관,2,1098.14 ,499.80 ,667.65 ,1190.05 ,1147.44 ,871.44 ,785.83 ,1176.12 ,988.86 ,440.33 ,885.57 ,1252.42 ,1097.35 ,918.45 ,1007.25 ,1792.84 ,37.54466973,126.8351791,20,0,0,1,0,176365,7056,19194,483,20957,강서구,961293,14,158.5
